id,title,genres,averageRating,numVotes,releaseYear,Animated
tt6257970,The End of the F***ing World,"Adventure, Comedy, Crime",8.0,227414,2017,no
tt9288030,Reacher,"Action, Crime, Drama",8.0,227326,2022,no
tt13406094,The White Lotus,"Comedy, Drama",8.0,221873,2021,no
tt5057054,Tom Clancy's Jack Ryan,"Action, Drama, Thriller",8.0,179707,2018,no
tt7493974,Bodyguard,"Crime, Drama, Thriller",8.0,153534,2018,no
tt14403178,Beef,"Comedy, Drama",8.0,143545,2023,no
tt13210838,The Gentlemen,"Action, Comedy, Crime",8.0,142359,2024,no
tt1235099,Lie to Me,"Crime, Drama, Mystery",8.0,129774,2009,no
tt2649356,Sharp Objects,"Crime, Drama, Mystery",8.0,124117,2018,no
tt6470478,The Good Doctor,Drama,8.0,119199,2017,no
tt1869454,Good Omens,"Comedy, Drama, Fantasy",8.0,115868,2019,no
tt14164730,Dexter: New Blood,"Crime, Drama, Mystery",8.0,107842,2021,no
tt1399664,The Night Manager,"Crime, Drama, Mystery",8.0,106520,2016,no
tt5691552,The Orville,"Adventure, Comedy, Drama",8.0,102395,2017,no
tt9815454,Unorthodox,Drama,8.0,94225,2020,no
tt7587890,The Rookie,"Action, Crime, Drama",8.0,83521,2018,no
tt16358384,Tulsa King,"Crime, Drama",8.0,81739,2022,no
tt2189461,Marco Polo,"Action, Adventure, Drama",8.0,80199,2014,no
tt0810788,Burn Notice,"Action, Crime, Drama",8.0,80113,2007,no
tt15677150,Shrinking,"Comedy, Drama",8.0,75918,2023,no
tt12411074,Paranormal,"Drama, Fantasy, Horror",8.0,74750,2020,no
tt2261391,Chicago Fire,"Action, Drama",8.0,66718,2012,no
tt5651844,Travelers,"Drama, Mystery, Sci-Fi",8.0,66629,2016,no
tt11318602,Don't F**k with Cats: Hunting an Internet Killer,"Crime, Documentary, Mystery",8.0,64294,2019,no
tt0083399,Cheers,"Comedy, Drama",8.0,63537,1982,no
tt17491088,The Diplomat,"Comedy, Drama, Thriller",8.0,62311,2023,no
tt0072562,Saturday Night Live,"Comedy, Music",8.0,53711,1975,no
tt5770786,GLOW,"Comedy, Drama, Sport",8.0,51559,2017,no
tt7817340,New Amsterdam,Drama,8.0,51418,2018,no
tt7661390,Gangs of London,"Action, Crime, Drama",8.0,42722,2020,no
tt4326894,F Is for Family,"Comedy, Drama",8.0,42002,2015,yes
tt2712740,The Goldbergs,Comedy,8.0,41769,2013,no
tt0084988,Blackadder,Comedy,8.0,41692,1982,no
tt5011816,Sneaky Pete,"Comedy, Crime, Drama",8.0,41530,2015,no
tt4406178,The Gilded Age,Drama,8.0,39973,2022,no
tt9244578,Rise of Empires: Ottoman,"Documentary, Drama, History",8.0,37147,2020,no
tt6873658,The Mechanism,"Crime, Drama, Thriller",8.0,36794,2018,no
tt0092345,DuckTales,"Action, Adventure",8.0,35662,1987,yes
tt1064899,Queen of the South,"Action, Crime, Drama",8.0,35147,2016,no
tt1453159,The Pillars of the Earth,"Drama, Romance, Thriller",8.0,33583,2010,no
tt6586318,Patrick Melrose,Drama,8.0,33282,2018,no
tt3766376,Vice Principals,Comedy,8.0,32708,2016,no
tt4643084,Counterpart,"Drama, Sci-Fi, Thriller",8.0,31862,2017,no
tt26933824,Nobody Wants This,Comedy,8.0,30763,2024,no
tt4258440,River,"Crime, Drama, Mystery",8.0,27927,2015,no
tt0096708,Tales from the Crypt,"Comedy, Crime, Fantasy",8.0,27739,1989,no
tt5607616,Re: Zero - Starting Life in Another World,"Adventure, Drama",8.0,26683,2016,yes
tt6792200,The Keepers,"Crime, Documentary, Mystery",8.0,25719,2017,no
tt1001482,United States of Tara,"Comedy, Drama, Romance",8.0,25496,2009,no
tt3561180,Trapped,"Crime, Drama, Mystery",8.0,25433,2015,no
tt0086817,The Transformers,"Action, Adventure",8.0,24086,1984,yes
tt8201186,The Capture,"Crime, Mystery, Thriller",8.0,24028,2019,no
tt0370194,Reno 911!,"Comedy, Crime",8.0,23608,2003,no
tt4051832,Lovesick,Comedy,8.0,23124,2014,no
tt10166602,"Love, Victor","Comedy, Drama, Romance",8.0,22685,2020,no
tt27713897,Arnold,"Biography, Documentary",8.0,22665,2023,no
tt10050772,I Think You Should Leave with Tim Robinson,Comedy,8.0,22327,2019,no
tt0057729,The Addams Family,"Comedy, Family, Horror",8.0,22309,1964,no
tt3837246,Assassination Classroom,"Action, Comedy",8.0,22145,2013,yes
tt2521668,The Returned,"Drama, Fantasy, Horror",8.0,21505,2012,no
tt7375404,Kidding,"Comedy, Drama",8.0,20438,2018,no
tt8242904,What's Wrong with Secretary Kim,"Comedy, Mystery, Romance",8.0,20205,2018,no
tt0377260,Shameless,"Comedy, Crime, Drama",8.0,19029,2004,no
tt0108783,Gargoyles,"Action, Adventure",8.0,19006,1994,yes
tt0241088,Da Ali G Show,Comedy,8.0,18457,2000,no
tt6474236,The Looming Tower,"Drama, History",8.0,18070,2018,no
tt8993398,Rascal Does Not Dream of Bunny Girl Senpai,"Drama, Fantasy",8.0,18057,2018,yes
tt0112095,NewsRadio,"Comedy, Romance",8.0,17720,1995,no
tt4384086,Life in Pieces,Comedy,8.0,17654,2015,no
tt13274038,True Beauty,"Comedy, Drama, Romance",8.0,17070,2020,no
tt7649694,Ramy,"Comedy, Drama, Romance",8.0,16907,2019,no
tt28681409,Ranneeti: Balakot & Beyond,Action,8.0,16722,2024,no
tt13103134,Horimiya,"Comedy, Drama",8.0,16606,2021,yes
tt15765670,My Dress-Up Darling,"Comedy, Romance",8.0,16004,2022,yes
tt13444408,Kin,"Crime, Drama",8.0,16001,2021,no
tt0108981,The Vicar of Dibley,Comedy,8.0,15838,1994,no
tt12867810,Start-Up,"Comedy, Drama, Romance",8.0,15802,2020,no
tt0985344,Claymore,"Action, Adventure",8.0,15616,2007,yes
tt4445154,Deutschland 83,"Drama, Romance, Thriller",8.0,15286,2015,no
tt5797194,W,"Action, Comedy, Drama",8.0,14937,2016,no
tt3829868,Looking for Alaska,"Drama, Romance",8.0,14899,2019,no
tt0433722,Paranoia Agent,"Drama, Horror",8.0,14817,2004,yes
tt2980696,Quarry,"Crime, Drama, Thriller",8.0,14606,2016,no
tt2548418,Jonathan Strange & Mr Norrell,"Fantasy, War",8.0,14193,2015,no
tt18926162,Tomorrow,"Action, Comedy, Drama",8.0,13921,2022,no
tt2314952,Comedians in Cars Getting Coffee,"Comedy, Family, Talk-Show",8.0,13758,2012,no
tt9778022,Abhay,"Crime, Thriller",8.0,13557,2019,no
tt15282746,Drops of God,Drama,8.0,13554,2023,no
tt4452630,Code Black,Drama,8.0,13519,2015,no
tt10982034,Trying,"Comedy, Drama, Romance",8.0,13367,2020,no
tt0847150,Sense & Sensibility,"Drama, Romance",8.0,13248,2008,no
tt20285780,The Artful Dodger,"Crime, Drama, History",8.0,13205,2023,no
tt0115270,Millennium,"Crime, Drama, Horror",8.0,12560,1996,no
tt13273826,The Uncanny Counter,"Action, Fantasy, Horror",8.0,12326,2020,no
tt0294097,"Harvey Birdman, Attorney at Law","Comedy, Sci-Fi",8.0,12254,2000,yes
tt4877736,BrainDead,"Comedy, Drama, Horror",8.0,12254,2016,no
tt0772145,Wolverine and the X-Men,"Action, Adventure",8.0,12243,2008,yes
tt4855114,Good Behavior,"Crime, Drama, Mystery",8.0,12104,2016,no
tt0081874,The Hitch Hiker's Guide to the Galaxy,"Adventure, Comedy, Sci-Fi",8.0,11892,1981,no
tt5332732,Shahrzad,"Drama, History, Romance",8.0,11797,2015,no
tt15392100,The Billion Dollar Code,"Biography, Crime, Drama",8.0,11778,2021,no
tt1778108,The Hour,Drama,8.0,11748,2011,no
tt0197182,Third Watch,"Action, Crime, Drama",8.0,11699,1999,no
tt0077097,WKRP in Cincinnati,Comedy,8.0,11557,1978,no
tt14599438,Jeen-yuhs: A Kanye Trilogy,"Documentary, Music",8.0,11455,2022,no
tt1843678,Scott & Bailey,"Crime, Drama, Mystery",8.0,11391,2011,no
tt12392496,Undekhi,Crime,8.0,11014,2020,no
tt19072562,Kaala Paani,"Drama, Thriller",8.0,10682,2023,no
tt28804856,Scam 2003 - The Telgi Story,"Biography, Crime, Drama",8.0,10463,2023,no
tt0118475,Spawn,"Action, Adventure",8.0,10381,1997,yes
tt27411674,Shekhar Home,"Crime, Drama",8.0,10316,2024,no
tt6905756,Pagan Peak,"Crime, Drama, Mystery",8.0,10300,2018,no
tt6554240,Heels,"Drama, Sport",8.0,10257,2021,no
tt9022422,The Tattooist of Auschwitz,"Drama, History, Romance",8.0,10224,2024,no
tt8005374,Explained,Documentary,8.0,10074,2018,no
tt9140560,WandaVision,"Action, Comedy, Drama",7.9,382061,2021,no
tt2741602,The Blacklist,"Crime, Drama, Mystery",7.9,284095,2013,no
tt0844441,True Blood,"Drama, Fantasy, Mystery",7.9,263028,2008,no
tt2357547,Jessica Jones,"Action, Crime, Drama",7.9,229776,2015,no
tt2261227,Altered Carbon,"Action, Adventure, Drama",7.9,192312,2018,no
tt0098800,The Fresh Prince of Bel-Air,Comedy,7.9,146950,1990,no
tt6048596,The Sinner,"Crime, Drama, Mystery",7.9,142482,2017,no
tt1830617,Grimm,"Crime, Drama, Fantasy",7.9,133193,2011,no
tt2191671,Elementary,"Crime, Drama, Mystery",7.9,120867,2012,no
tt15567174,The Fall of the House of Usher,"Drama, Horror, Mystery",7.9,118816,2023,no
tt0439100,Weeds,"Comedy, Crime, Drama",7.9,118541,2005,no
tt1740299,The Man in the High Castle,"Drama, Sci-Fi, Thriller",7.9,113653,2015,no
tt11743610,The Terminal List,"Action, Drama, Thriller",7.9,111075,2022,no
tt8064302,Dead to Me,"Comedy, Crime, Drama",7.9,102503,2019,no
tt1199099,Merlin,"Adventure, Drama, Fantasy",7.9,88670,2008,no
tt5016504,Preacher,"Action, Adventure, Comedy",7.9,83251,2016,no
tt2094262,Da Vinci's Demons,"Adventure, Biography, Drama",7.9,79728,2013,no
tt0112178,Star Trek: Voyager,"Action, Adventure, Drama",7.9,79046,1995,no
tt0162065,Angel,"Action, Adventure, Drama",7.9,76982,1999,no
tt4477976,Superstore,Comedy,7.9,72658,2015,no
tt0108757,ER,"Drama, Romance",7.9,69296,1994,no
tt3566726,Jane the Virgin,Comedy,7.9,60722,2014,no
tt3520702,Bloodline,"Drama, Thriller",7.9,60252,2015,no
tt0805663,Jericho,"Action, Drama, Mystery",7.9,59363,2006,no
tt0796264,Eureka,"Adventure, Comedy, Drama",7.9,59309,2006,no
tt2708480,The Terror,"Adventure, Drama, Horror",7.9,55167,2018,no
tt1103987,Leverage,"Crime, Mystery, Thriller",7.9,54904,2008,no
tt0115157,Dexter's Laboratory,"Adventure, Comedy",7.9,54829,1996,yes
tt1582457,The Borgias,"Crime, Drama, History",7.9,54551,2011,no
tt2654580,Almost Human,"Action, Crime, Drama",7.9,52506,2013,no
tt5952634,The Spy,"Biography, Drama, History",7.9,50967,2019,no
tt7235466,9-1-1,"Action, Drama, Thriller",7.9,50872,2018,no
tt3865236,Into the Badlands,"Action, Adventure, Drama",7.9,50486,2015,no
tt2699110,The Affair,Drama,7.9,49863,2014,no
tt4122068,Humans,"Drama, Sci-Fi",7.9,43281,2015,no
tt0063950,"Scooby Doo, Where Are You!","Adventure, Comedy",7.9,43024,1969,yes
tt0118401,Midsomer Murders,"Crime, Drama, Mystery",7.9,40879,1997,no
tt4320258,Resurrection: Ertugrul,"Action, Adventure, Drama",7.9,40522,2014,no
tt0343314,Teen Titans,"Action, Adventure",7.9,39255,2003,yes
tt2137109,Masters of Sex,"Drama, Romance",7.9,38910,2013,no
tt0131613,Teenage Mutant Ninja Turtles,"Action, Adventure",7.9,38482,1987,yes
tt0480489,Elfen Lied,"Action, Drama",7.9,38021,2004,yes
tt8543390,Modern Love,"Comedy, Drama, Romance",7.9,37452,2019,no
tt1255913,Bored to Death,"Comedy, Crime, Drama",7.9,34927,2009,no
tt9859436,The Walking Dead: The Ones Who Live,"Drama, Horror, Thriller",7.9,34789,2024,no
tt1958961,Lilyhammer,"Comedy, Crime, Drama",7.9,32868,2012,no
tt8910922,Solar Opposites,"Adventure, Comedy",7.9,32346,2020,yes
tt5368542,The Exorcist,"Drama, Horror, Mystery",7.9,32310,2016,no
tt11379026,Ghosts,"Comedy, Fantasy",7.9,32229,2021,no
tt14824792,Ted,Comedy,7.9,31485,2024,no
tt2262532,The Fosters,"Drama, Romance",7.9,31294,2013,no
tt1985443,Hatfields & McCoys,"Drama, History, Romance",7.9,29894,2012,no
